consectetur adipiscing elit	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Amsterdam	52.370216	4.895168	room-6.jpg	room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	house	5	6	12335	Laptop friendly workspace;Baby seat;Washer;Towels;Fridge	Vanessa Miller	mehoilleutubrei-4332@mail.com	avatar-2.jpg	Pro	50.679389	4.32955	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=4.2=Judy Chavez=mijippoddekoi-8627@mail.com=avatar-7.jpg=Pro;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=4.4=Daniel Kelly=mehoilleutubrei-4332@mail.com=avatar-5.jpg=Default
consectetur adipiscing elit	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Dusseldorf	51.225402	6.776314	room-2.jpg	room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	room	6	8	47837	Towels;Fridge	Ray Anderson	gremmagropegru-7388@mail.com	avatar-3.jpg	Default	50.395755	8.74422	Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=1.5=Thomas Dawson=zeuhummewoima-7270@mail.com=avatar-6.jpg=Pro
ut labore et dolore magna aliqua	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Cologne	50.938361	6.959974	room-7.jpg	room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	house	5	2	37463	Breakfast;Air conditioning	Mark Davis	zeuhummewoima-7270@mail.com	avatar-5.jpg	Default	50.770265	9.469844	Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=2=Vanessa Miller=mehoilleutubrei-4332@mail.com=avatar-3.jpg=Pro;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=4.8=Chris Torres=sasoxefrauteu-3265@mail.com=avatar-1.jpg=Default
quis nostrud exercitation ullamco laboris nisi 	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Amsterdam	52.370216	4.895168	room-4.jpg	room-1-photo1.jpg;room-1-photo2.jpg;room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg	false	house	6	6	3312	Fridge	Brandon Freeman	gremmagropegru-7388@mail.com	avatar-6.jpg	Pro	50.930863	9.685868	Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Sit amet purus gravida quis blandit turpis cursus. Urna neque viverra justo nec. Neque volutpat ac tincidunt vitae semper. Volutpat diam ut venenatis tellus. Placerat orci nulla pellentesque dignissim. Purus non enim praesent elementum facilisis. Faucibus nisl tincidunt eget nullam non. Fermentum et sollicitudin ac orci phasellus egestas. At volutpat diam ut venenatis. Pulvinar etiam non quam lacus suspendisse faucibus. Duis tristique sollicitudin nibh sit amet commodo nulla.=3.3=Vanessa Miller=zeuhummewoima-7270@mail.com=avatar-3.jpg=Default;Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=2.4=Chris Torres=sasoxefrauteu-3265@mail.com=avatar-5.jpg=Pro;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=4.8=Vanessa Miller=zeuhummewoima-7270@mail.com=avatar-5.jpg=Pro
sed do eiusmod tempor incididunt	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Hamburg	53.550341	10.000654	room-7.jpg	room-1-photo2.jpg;room-2-photo1.jpg	true	house	3	4	34672	Baby seat;Washer;Towels;Fridge	Chris Torres	craddagrizouxu-6960@mail.com	avatar-7.jpg	Default	50.980036	7.519262	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=1.3=Ray Anderson=sasoxefrauteu-3265@mail.com=avatar-6.jpg=Default;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=4.8=Thomas Dawson=zeuhummewoima-7270@mail.com=avatar-7.jpg=Default;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=1.2=Daniel Kelly=zeuhummewoima-7270@mail.com=avatar-7.jpg=Default
excepteur sint occaecat cupidatat non proident	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Amsterdam	52.370216	4.895168	room-4.jpg	room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	hotel	4	5	15032	Washer;Towels;Fridge	Chris Torres	gremmagropegru-7388@mail.com	avatar-6.jpg	Default	50.914548	8.703578	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=4.7=Chris Torres=zeuhummewoima-7270@mail.com=avatar-5.jpg=Pro;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=1.6=Chris Torres=mijippoddekoi-8627@mail.com=avatar-2.jpg=Pro
quis nostrud exercitation ullamco laboris nisi 	Volutpat odio facilisis mauris sit amet massa. Purus faucibus ornare suspendisse sed nisi lacus sed viverra.	Brussels	50.846557	4.351697	room-2.jpg	room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg	true	hotel	4	6	66805	Laptop friendly workspace;Baby seat;Washer	Thomas Dawson	gremmagropegru-7388@mail.com	avatar-6.jpg	Pro	50.733216	9.468056	Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=1.5=Thomas Dawson=mijippoddekoi-8627@mail.com=avatar-3.jpg=Pro;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=3.1=Daniel Kelly=mijippoddekoi-8627@mail.com=avatar-6.jpg=Default
ut labore et dolore magna aliqua	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Hamburg	53.550341	10.000654	room-5.jpg	room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	room	2	2	96808	Baby seat;Washer;Towels;Fridge	Mark Davis	quaucroibreweibroi-2398@mail.com	avatar-5.jpg	Default	50.259852	8.576145	Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=3.9=Daniel Kelly=quaucroibreweibroi-2398@mail.com=avatar-6.jpg=Default;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=1.6=Vanessa Miller=mijippoddekoi-8627@mail.com=avatar-1.jpg=Pro
ut labore et dolore magna aliqua	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Brussels	50.846557	4.351697	room-4.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	house	5	3	10906	Towels;Fridge	Judy Chavez	mehoilleutubrei-4332@mail.com	avatar-8.jpg	Default	50.033939	3.895312	Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=3=Chris Torres=craddagrizouxu-6960@mail.com=avatar-5.jpg=Pro
ut labore et dolore magna aliqua	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Cologne	50.938361	6.959974	room-7.jpg	room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	room	2	2	56884	Towels;Fridge	Thomas Dawson	quaucroibreweibroi-2398@mail.com	avatar-4.jpg	Default	48.141406	4.783378	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=4.8=Chris Torres=gremmagropegru-7388@mail.com=avatar-6.jpg=Pro
ut labore et dolore magna aliqua	Quisque non tellus orci ac. Euismod in pellentesque massa placerat. In massa tempor nec feugiat nisl.	Brussels	50.846557	4.351697	room-3.jpg	room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	apartment	7	4	29073	Towels;Fridge	Mark Davis	gremmagropegru-7388@mail.com	avatar-5.jpg	Pro	50.726054	3.010837	Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=4.3=Mark Davis=zeuhummewoima-7270@mail.com=avatar-2.jpg=Default
ut labore et dolore magna aliqua	 Lacus suspendisse faucibus interdum posuere. Ut morbi tincidunt augue interdum.	Dusseldorf	51.225402	6.776314	room-7.jpg	room-3-photo1.jpg;room-3-photo2.jpg;room-4-photo1.jpg;room-4-photo2.jpg;room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg	true	room	5	10	46241	Laptop friendly workspace;Baby seat;Washer;Towels	Chris Torres	hifoprobreva-4771@mail.com	avatar-3.jpg	Pro	48.498491	3.543718	Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=2.5=Mark Davis=quaucroibreweibroi-2398@mail.com=avatar-7.jpg=Default
sed do eiusmod tempor incididunt	Neque viverra justo nec ultrices dui sapien eget. Sit amet risus nullam eget felis eget nunc lobortis.	Brussels	50.846557	4.351697	room-8.jpg	room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	false	house	8	1	29028	Towels;Fridge	Ray Anderson	gremmagropegru-7388@mail.com	avatar-5.jpg	Pro	50.453677	9.711046	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=4.7=Judy Chavez=gremmagropegru-7388@mail.com=avatar-5.jpg=Pro;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=4.8=Ray Anderson=mehoilleutubrei-4332@mail.com=avatar-6.jpg=Default;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=2.8=Daniel Kelly=mijippoddekoi-8627@mail.com=avatar-5.jpg=Default
quis nostrud exercitation ullamco laboris nisi 	Egestas maecenas pharetra convallis posuere morbi. Aliquet bibendum enim facilisis gravida neque convallis a.	Hamburg	53.550341	10.000654	room-1.jpg	room-5-photo1.jpg;room-5-photo2.jpg;room-6-photo1.jpg;room-6-photo2.jpg;room-7-photo1.jpg;room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	room	7	8	51401	Fridge	Daniel Kelly	mijippoddekoi-8627@mail.com	avatar-6.jpg	Default	48.195454	2.441463	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=2.5=Vanessa Miller=mijippoddekoi-8627@mail.com=avatar-8.jpg=Pro;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=5=Judy Chavez=quaucroibreweibroi-2398@mail.com=avatar-3.jpg=Default;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=1.4=Ray Anderson=craddagrizouxu-6960@mail.com=avatar-2.jpg=Pro
duis aute irure dolor in reprehenderit	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Amsterdam	52.370216	4.895168	room-7.jpg	room-1-photo1.jpg;room-1-photo2.jpg;room-2-photo1.jpg;room-2-photo2.jpg;room-3-photo1.jpg	false	apartment	7	7	70341	Towels;Fridge	Brandon Freeman	quaucroibreweibroi-2398@mail.com	avatar-8.jpg	Default	48.656399	9.777522	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=3.2=Vanessa Miller=mehoilleutubrei-4332@mail.com=avatar-6.jpg=Default
ut enim ad minim veniam	Ut consequat semper viverra nam libero justo. Ac tincidunt vitae semper quis lectus nulla at.	Paris	48.85661	2.351499	room-7.jpg	room-7-photo2.jpg;room-8-photo1.jpg;room-8-photo2.jpg	true	house	1	5	5130	Baby seat;Washer;Towels;Fridge	Mark Davis	gremmagropegru-7388@mail.com	avatar-3.jpg	Pro	50.309847	2.10669	Neque egestas congue quisque egestas diam in. Quisque egestas diam in arcu cursus euismod quis. Ut porttitor leo a diam sollicitudin tempor id eu nisl. Mattis pellentesque id nibh tortor. Morbi tempus iaculis urna id volutpat lacus. Non odio euismod lacinia at quis risus. In pellentesque massa placerat duis ultricies lacus. Dolor sed viverra ipsum nunc aliquet bibendum enim. Pretium quam vulputate dignissim suspendisse in est ante in nibh. Consectetur purus ut faucibus pulvinar elementum integer enim neque volutpat.=2.3=Vanessa Miller=mehoilleutubrei-4332@mail.com=avatar-2.jpg=Default;Accumsan in nisl nisi scelerisque eu ultrices vitae. Etiam non quam lacus suspendisse faucibus interdum posuere lorem. A condimentum vitae sapien pellentesque habitant morbi. Diam vel quam elementum pulvinar etiam non. Quis hendrerit dolor magna eget est lorem ipsum. Eget velit aliquet sagittis id consectetur purus. Vel turpis nunc eget lorem. Mauris augue neque gravida in fermentum et sollicitudin ac. Mauris sit amet massa vitae. Eleifend donec pretium vulputate sapien. Sed odio morbi quis commodo odio aenean.=3.5=Brandon Freeman=quaucroibreweibroi-2398@mail.com=avatar-8.jpg=Default;Maecenas ultricies mi eget mauris pharetra et ultrices neque. Rhoncus dolor purus non enim praesent elementum facilisis leo vel. Sagittis id consectetur purus ut faucibus pulvinar elementum integer. Nulla pharetra diam sit amet nisl suscipit adipiscing bibendum. Vel eros donec ac odio tempor. Maecenas accumsan lacus vel facilisis. Pulvinar mattis nunc sed blandit libero. Proin fermentum leo vel orci porta non. Velit dignissim sodales ut eu sem integer vitae justo. Sociis natoque penatibus et magnis dis parturient. Nec sagittis aliquam malesuada bibendum arcu vitae. Non arcu risus quis varius.=4.4=Thomas Dawson=mehoilleutubrei-4332@mail.com=avatar-5.jpg=Default
excepteur sint occaecat cupidatat non proident	Odio pellentesque diam volutpat commodo sed egestas egestas fringilla phasellus. Feugiat vivamus at augue eget arcu dictum varius duis.	Brussels	50.846557	4.351697	room-3.jpg	room-2-photo2.jpg;room-3-photo1.jpg;room-3-photo2.jpg	false	hotel	2	3	44414	Baby seat;Washer;Towels	Brandon Freeman	craddagrizouxu-6960@mail.com	avatar-5.jpg	Default	48.532236	9.969069	Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Sit amet purus gravida quis blandit turpis cursus. Urna neque viverra justo nec. Neque volutpat ac tincidunt vitae semper. Volutpat diam ut venenatis tellus. Placerat orci nulla pellentesque dignissim. Purus non enim praesent elementum facilisis. Faucibus nisl tincidunt eget nullam non. Fermentum et sollicitudin ac orci phasellus egestas. At volutpat diam ut venenatis. Pulvinar etiam non quam lacus suspendisse faucibus. Duis tristique sollicitudin nibh sit amet commodo nulla.=2.2=Brandon Freeman=gremmagropegru-7388@mail.com=avatar-3.jpg=Pro
